hero1_nick,hero2_nick,weight
KREDDICK,USAGENT,0.0013458950201884253
HELLCAT,QUASIMODO,0.0013458950201884253
FORGE,SPEEDBALL DOPPELGANG,0.0013458950201884253
KREDDICK,VISION ,0.0013458950201884253
JETSTREAM,VIPER II,0.0013458950201884253
"HOGAN, VIRGINIA PEPP",MOCKINGBIRD,0.0013458950201884253
FORGOTTEN ONE,VALKIN,0.0013458950201884253
JETSTREAM,TAI II,0.0013458950201884253
"MCLAREN, MEGAN",SPEEDBALL,0.0013458950201884253
FORGE,SHANNA,0.0013458950201884253
AIREO,RAGE,0.0013458950201884253
AJAK,FANDRAL [ASGARDIAN],0.0013458950201884253
ARCANNA,HELIO,0.0013458950201884253
JETSTREAM,NIGHT THRASHER,0.0013458950201884253
"HOGAN, HAROLD J. HAP",THING,0.0013458950201884253
HELLCAT,VAPOR,0.0013458950201884253
JETSTREAM,NAMORITA,0.0013458950201884253
FORGE,SELENE,0.0013458950201884253
ARABIAN KNIGHT,"CAGE, LUKE",0.0013458950201884253
"FORRESTER, CAPT. ALE","HALLER, GABRIELLE",0.0013458950201884253
VAPOR,YELLOWJACKET II,0.0013458950201884253
"HOGAN, VIRGINIA PEPP","NELSON, FRANKLIN FOG",0.0013458950201884253
KRO [DEVIANT],QUEEN DIVINE JUSTICE,0.0013458950201884253
JOCASTA,"KNIGHT, MISTY",0.0013458950201884253
SPEEDBALL,"STANKOWICZ, FABIAN",0.0013458950201884253
SPEEDBALL,"STAPLES, EDNA M. GRA",0.0013458950201884253
FORGE,SENTINELS,0.0013458950201884253
"FORRESTER, CAPT. ALE",LILANDRA NERAMANI [S,0.0013458950201884253
SPEEDBALL,SPIDER-MAN CLONE,0.0013458950201884253
"FORRESTER, CAPT. ALE",LEGION II,0.0013458950201884253
"MACTAGGERT, MOIRA KI",MASQUE,0.0013458950201884253
VAPOR,WONDER MAN,0.0013458950201884253
JOLT,SHATTERFIST,0.0013458950201884253
"MCLAREN, MEGAN",SERSI,0.0013458950201884253
AJAK,ESON [CELESTIAL],0.0013458950201884253
"MCLAREN, MEGAN",TIGRA,0.0013458950201884253
"FORRESTER, CAPT. ALE",ICEMAN,0.0013458950201884253
"MCLAREN, MEGAN",THUNDERSTRIKE,0.0013458950201884253
SPEEDBALL,SPIDER-WOMAN DOPPELG,0.0013458950201884253
JETSTREAM,NOVA,0.0013458950201884253
LORELEI II,MR. FANTASTIC,0.0013458950201884253
VAPOR,VERTIGO II,0.0013458950201884253
JETSTREAM,S'YM,0.0013458950201884253
KRO [DEVIANT],VIBRAXAS,0.0013458950201884253
BANSHEE,TESSA,0.0013458950201884253
BANSHEE,MENTOR II,0.0013458950201884253
FORGE,MASTER,0.0013458950201884253
MEDUSA,MEPHISTO,0.0013458950201884253
"HOGAN, VIRGINIA PEPP",RED GHOST,0.0013458950201884253
SPEEDBALL,TRIATHLON,0.0013458950201884253
LORD CHAOS,WASP,0.0013458950201884253
SWORDSMAN II,WASP,0.0013458950201884253
"HOGAN, HAROLD J. HAP",VANGUARD,0.0013458950201884253
"JARVIS, EDWIN ","WINGFOOT, WYATT",0.0013458950201884253
AJAK,BRIGHTSWORD,0.0013458950201884253
KRISTOFF,TIGRA,0.0013458950201884253
FORGE,MAM'SELLE HEPZIBAH,0.0013458950201884253
"HOGAN, HAROLD J. HAP",WHIPLASH,0.0013458950201884253
"JONES, CHARLOTTE",RAX,0.0013458950201884253
HELLCAT,SWORDSMAN,0.0013458950201884253
KRISTOFF,THUNDERSTRIKE,0.0013458950201884253
"JARVIS, EDWIN ",WOLFSBANE,0.0013458950201884253
HELLCAT,TEXAS TWISTER,0.0013458950201884253
KREDDICK,MR. FANTASTIC,0.0013458950201884253
AJAK,HARVEST,0.0013458950201884253
KRISTOFF,TIMBERIUS,0.0013458950201884253
"JONES, CHARLOTTE",PSYNAPSE,0.0013458950201884253
SPEEDBALL,"STEELE, MARCY MASTER",0.0013458950201884253
"JONES, CHARLOTTE",PROFESSOR X,0.0013458950201884253
"HOGAN, VIRGINIA PEPP",LIVING LIGHTNING,0.0013458950201884253
"JONES, CHARLOTTE",NIGHTCRAWLER,0.0013458950201884253
LORELEI II,TITANIUM MAN,0.0013458950201884253
"HOGAN, HAROLD J. HAP",UNICORN,0.0013458950201884253
"SUMMERS, MADELYNE MA","WETHERELL, MANOLI",0.0013458950201884253
BANSHEE,TEMPEST,0.0013458950201884253
"JARVIS, EDWIN ",YELLOW CLAW,0.0013458950201884253
FORGE,MOCKINGBIRD,0.0013458950201884253
FORGOTTEN ONE,LIVING LIGHTNING,0.0013458950201884253
JOCASTA,SHADOWCAT,0.0013458950201884253
FORGOTTEN ONE,"KINCAID, DR. KEITH",0.0013458950201884253
VANISHER,WOLFSBANE,0.0013458950201884253
KRONOS,PIP,0.0013458950201884253
"JONES, CHARLOTTE",SABRA,0.0013458950201884253
JOCASTA,SPIDER-WOMAN,0.0013458950201884253
KREDDICK,LILANDRA NERAMANI [S,0.0013458950201884253
AJAK,HEIMDALL [ASGARDIAN],0.0013458950201884253
FORTUNATO,TOMBSTONE,0.0013458950201884253
FORGE,LOCKHEED,0.0013458950201884253
KRAVEN THE HUNTER II,ZURI,0.0013458950201884253
JOCASTA,SPIDER-MAN,0.0013458950201884253
"MACON, ANGELO","STUART, BRIG. ALYSAN",0.0013458950201884253
ARCANNA,GALACTUS,0.0013458950201884253
FORGE,TIGRA,0.0013458950201884253
BANSHEE,"SHAW, SHINOBI",0.0013458950201884253
VANGUARD,YELLOWJACKET III,0.0013458950201884253
FOXBAT,GAMBIT,0.0013458950201884253
FORGE,LUPO,0.0013458950201884253
"MCCABE, LINDSAY",SIRYN,0.0013458950201884253
MEDUSA,MOONDRAGON,0.0013458950201884253
KRONOS,NOVA,0.0013458950201884253
"JARVIS, EDWIN ",WHIPLASH,0.0013458950201884253
"HOGAN, VIRGINIA PEPP",SUNFIRE,0.0013458950201884253
FORGE,MACHINE MAN,0.0013458950201884253
"MEACHUM, JOY",VASHTI,0.0013458950201884253
HELLCAT,"NELSON, FRANKLIN FOG",0.0013458950201884253
"MCCABE, LINDSAY",SPIDER-WOMAN II,0.0013458950201884253
"HOGAN, HAROLD J. HAP",RED GHOST,0.0013458950201884253
VAPOR,WHITEOUT,0.0013458950201884253
BANSHEE,SHATTERSTAR II,0.0013458950201884253
KREDDICK,"MOWAT, FARLEY",0.0013458950201884253
"JONES, CHARLOTTE","RICHARDS, FRANKLIN B",0.0013458950201884253
BANSHEE,SHANNA,0.0013458950201884253
FORGOTTEN ONE,KARNILLA [ASGARDIAN],0.0013458950201884253
BANSHEE,SCARLET WITCH,0.0013458950201884253
AJAK,GENII,0.0013458950201884253
FORGOTTEN ONE,NANNY II,0.0013458950201884253
MECHAMAGE,MR. FANTASTIC,0.0013458950201884253
JEMIAH,SILVER SURFER,0.0013458950201884253
JOLT,WATER WIZARD,0.0013458950201884253
HELLCAT,TIGER SHARK,0.0013458950201884253
FORGE,OMEGA RED,0.0013458950201884253
JOLT,WHIPLASH,0.0013458950201884253
JOLT,WHIZZER III,0.0013458950201884253
HELLCAT,WIZARD,0.0013458950201884253
FORTUNATO,"GRANT, GLORIA GLORY",0.0013458950201884253
JEMIAH,ONEG,0.0013458950201884253
KREDDICK,ZCANN,0.0013458950201884253
FORGE,"NORRISS, SISTER BARB",0.0013458950201884253
"HOGAN, VIRGINIA PEPP",MELTER,0.0013458950201884253
VERTIGO II,VOLSTAGG,0.0013458950201884253
JOLT,QUICKSILVER,0.0013458950201884253
JOLT,WASP,0.0013458950201884253
FORGE,SYNCH,0.0013458950201884253
JOCASTA,PROFESSOR X,0.0013458950201884253
"MEACHUM, JOY",NIGHTSHADE,0.0013458950201884253
"MCLAREN, MEGAN",MOCKINGBIRD,0.0013458950201884253
KRO [DEVIANT],WONDER MAN,0.0013458950201884253
KRISTOFF,WONDER MAN,0.0013458950201884253
"MCLAREN, MEGAN",MOONDRAGON,0.0013458950201884253
HELLCAT,RED WOLF III,0.0013458950201884253
KREDDICK,STARFOX,0.0013458950201884253
HELLCAT,WHIZZER,0.0013458950201884253
KRISTOFF,MICROCHIP,0.0013458950201884253
KREDDICK,WASP,0.0013458950201884253
LORELEI II,THING,0.0013458950201884253
LORD CHAOS,WONDER MAN,0.0013458950201884253
KREDDICK,SUPREME INTELLIGENCE,0.0013458950201884253
BANSHEE,X-MAN,0.0013458950201884253
KRONOS,MAELSTROM,0.0013458950201884253
KRONOS,MAKKARI,0.0013458950201884253
"JARVIS, EDWIN ",ZABU,0.0013458950201884253
HELLCAT,X-RAY,0.0013458950201884253
KREDDICK,SCARLET WITCH,0.0013458950201884253
"JONES, CHARLOTTE",MARROW,0.0013458950201884253
ARCANNA,ARISHEM [CELESTIAL],0.0013458950201884253
ARCADE,"YASHIDA, MARIKO",0.0013458950201884253
"JARVIS, EDWIN ","ZEDRAO, GENERAL",0.0013458950201884253
SWORDSMAN II,THINKER,0.0013458950201884253
"JONES, CHARLOTTE",MASTER MOLD II,0.0013458950201884253
JEMIAH,MANTIS,0.0013458950201884253
FORGE,MOON KNIGHT,0.0013458950201884253
FORGOTTEN ONE,LUNA,0.0013458950201884253
FORGE,MOLE MAN,0.0013458950201884253
HELLSTORM,HOWARD THE DUCK,0.0013458950201884253
"MCCABE, LINDSAY",VISION ,0.0013458950201884253
KREDDICK,QUASAR III,0.0013458950201884253
"JONES, CHARLOTTE","KELLY, SEN. ROBERT E",0.0013458950201884253
"JONES, CHARLOTTE",KARNAK [INHUMAN],0.0013458950201884253
HELLCAT,"O'BRIEN, MICHAEL",0.0013458950201884253
"MEACHUM, JOY","SCARFE, RAFAEL",0.0013458950201884253
FORTUNATO,KINGPIN,0.0013458950201884253
ARCANNA,GHOST RIDER III,0.0013458950201884253
HELLCAT,THUNDERSTRIKE,0.0013458950201884253
JOLT,QUICKSAND,0.0013458950201884253
JOLT,"ZOLA, ARNIM",0.0013458950201884253
"JARVIS, EDWIN ","ZOLA, ARNIM",0.0013458950201884253
FORTUNATO,"JAMESON, J. JONAH",0.0013458950201884253
ARCANNA,KRONOS,0.0013458950201884253
HELLCAT,ORKA,0.0013458950201884253
FORGOTTEN ONE,MOONDRAGON,0.0013458950201884253
ARABIAN KNIGHT,AURORA,0.0013458950201884253
BARBARUS,BEAST,0.0013458950201884253
SPEEDBALL,TIGRA,0.0013458950201884253
"FREEMAN, DUANE JEROM",SPIDER-MAN,0.0013458950201884253
FRIGGA,STARFOX,0.0013458950201884253
"FREEMAN, DUANE JEROM",STARFOX,0.0013458950201884253
HOLOCAUST,PSYLOCKE,0.0013458950201884253
ARCLIGHT,"MADDICKS, ARTHUR ART",0.0013458950201884253
"JAMESON, J. JONAH",JUGGERNAUT,0.0013458950201884253
LONGSHOT,S'YM,0.0013458950201884253
"BANNER, BETTY ROSS T","REAGAN, RONALD",0.0013458950201884253
UATU,VOLSTAGG,0.0013458950201884253
"FURY, COL. NICHOLAS ",SUPREME INTELLIGENCE,0.0013458950201884253
HOLOCAUST,ROGUE ,0.0013458950201884253
ARCLIGHT,MAGIK,0.0013458950201884253
HOLOCAUST,SCANNER II,0.0013458950201884253
SPIDER-MAN,SWORDSMAN III,0.0013458950201884253
"FURY, COL. NICHOLAS ",TESSA,0.0013458950201884253
HOLOCAUST,SKIDS,0.0013458950201884253
"JAMESON, J. JONAH","JONES, GABE",0.0013458950201884253
"BANNER, BETTY ROSS T",PUNISHER II,0.0013458950201884253
"FURY, COL. NICHOLAS ","THOMAS, COMMANDER DA",0.0013458950201884253
AMERICAN EAGLE III,GARGOYLE II,0.0013458950201884253
"JAMESON, COL. JOHN ","ZOLA, ARNIM",0.0013458950201884253
UATU,VISION DOPPELGANGER ,0.0013458950201884253
"JAMESON, COL. JOHN ",ZABU,0.0013458950201884253
LONGSHOT,RIPTIDE,0.0013458950201884253
"JAMESON, COL. JOHN ",WOLFSBANE,0.0013458950201884253
"JAMESON, COL. JOHN ",WEREWOLF BY NIGHT,0.0013458950201884253
HELA [ASGARDIAN],"KINCAID, DR. KEITH",0.0013458950201884253
"BANNER, BETTY ROSS T",RED GUARDIAN III,0.0013458950201884253
"BANNER, BETTY ROSS T",RED WOLF III,0.0013458950201884253
AMERICAN EAGLE III,COLLECTIVE MAN,0.0013458950201884253
"LANG, CASSANDRA CASS",SUPER-ADAPTOID,0.0013458950201884253
"JAMESON, J. JONAH",LOKI [ASGARDIAN],0.0013458950201884253
"LANG, CASSANDRA CASS","SONDHEIM, ERICA",0.0013458950201884253
"JAMESON, J. JONAH",LLYRA,0.0013458950201884253
HOLOCAUST,MAGNETO,0.0013458950201884253
APOLLO [GREEK GOD],HOGUN [ASGARDIAN],0.0013458950201884253
AMERICAN EAGLE III,COLOSSUS II,0.0013458950201884253
UATU,WHIZZER,0.0013458950201884253
HOLOCAUST,ONSLAUGHT II,0.0013458950201884253
"FURY, COL. NICHOLAS ",STARSHINE II,0.0013458950201884253
MASTERMIND,RAZA LONGKNIFE,0.0013458950201884253
HOLOCAUST,POSITRON,0.0013458950201884253
SPIDER-MAN,SUPREME INTELLIGENCE,0.0013458950201884253
"MACTAGGERT, MOIRA KI","VOGHT, AMELIA",0.0013458950201884253
AMERICAN EAGLE III,DAREDEVIL,0.0013458950201884253
AMERICAN EAGLE III,DARKSTAR,0.0013458950201884253
AMERICAN EAGLE III,DEFENSOR,0.0013458950201884253
"JAMESON, J. JONAH","KNIGHT, MISTY",0.0013458950201884253
"FURY, COL. NICHOLAS ",STRYFE,0.0013458950201884253
"MACTAGGERT, MOIRA KI",WAR,0.0013458950201884253
"JAMESON, J. JONAH","KENT, CLARK",0.0013458950201884253
UATU,"WATSON-PARKER, MARY ",0.0013458950201884253
AMERICAN EAGLE III,DR. STRANGE,0.0013458950201884253
"BANNER, BETTY ROSS T","RICHARDS, FRANKLIN B",0.0013458950201884253
MASTERMIND,"NORRISS, SISTER BARB",0.0013458950201884253
MASTERMIND,NIGHTHAWK II,0.0013458950201884253
"FURY, COL. NICHOLAS ",TOAD,0.0013458950201884253
UATU,VIBRAXAS,0.0013458950201884253
AMERICAN EAGLE III,IRON MAN,0.0013458950201884253
"JAMESON, COL. JOHN ",SIDEWINDER,0.0013458950201884253
"FURY, COL. NICHOLAS ",WHIZZER,0.0013458950201884253
UATU,"URICH, BEN",0.0013458950201884253
MASTER ORDER,THING,0.0013458950201884253
ARCLIGHT,MOONSTONE II,0.0013458950201884253
HELA [ASGARDIAN],KARMA,0.0013458950201884253
SPIDER-MAN,TERRAX II,0.0013458950201884253
"FURY, COL. NICHOLAS ",WOLVERINE SKRULL,0.0013458950201884253
"MACTAGGERT, MOIRA KI",WILDSIDE,0.0013458950201884253
"BANNER, BETTY ROSS T",MAXIMUS [INHUMAN],0.0013458950201884253
SPIDER-MAN,TEXAS TWISTER,0.0013458950201884253
"MACTAGGERT, MOIRA KI","WING, COLLEEN",0.0013458950201884253
"HOPKINS, STEVE",HUMAN TORCH,0.0013458950201884253
AMERICAN EAGLE III,"JONES, RICHARD MILHO",0.0013458950201884253
APOLLO [GREEK GOD],HEIMDALL [ASGARDIAN],0.0013458950201884253
ARCLIGHT,MYSTIQUE,0.0013458950201884253
APOLLO [GREEK GOD],GAEA,0.0013458950201884253
LONGSHOT,PRETTY BOY,0.0013458950201884253
"LANG, DR. STEVEN",MEGGAN,0.0013458950201884253
"FURY, COL. NICHOLAS ",ZALADANE,0.0013458950201884253
TYRANNUS,WOLVERINE SKRULL,0.0013458950201884253
"JAMESON, COL. JOHN ","OSBORN, NORMIE",0.0013458950201884253
AMERICAN EAGLE III,IRON FIST,0.0013458950201884253
AMERICAN EAGLE III,INVISIBLE WOMAN,0.0013458950201884253
"FURY, COL. NICHOLAS ",WHITE QUEEN,0.0013458950201884253
"JAMESON, COL. JOHN ","TOWER, BLAKE",0.0013458950201884253
ARCLIGHT,MODAM,0.0013458950201884253
"FURY, COL. NICHOLAS ","TOWER, BLAKE",0.0013458950201884253
SPIDER-MAN,TALISMAN II,0.0013458950201884253
MASTERMIND,MESMERO,0.0013458950201884253
AMERICAN EAGLE III,HAWK,0.0013458950201884253
"FURY, COL. NICHOLAS ",UNICORN,0.0013458950201884253
"LANG, CASSANDRA CASS",THOR,0.0013458950201884253
"JAMESON, COL. JOHN ",USAGENT,0.0013458950201884253
MASTER ORDER,WONDER MAN,0.0013458950201884253
"JAMESON, COL. JOHN ","TRAINER, DR. SEWARD",0.0013458950201884253
"JAMESON, COL. JOHN ",TIGRA,0.0013458950201884253
"FURY, COL. NICHOLAS ",WHIRLWIND,0.0013458950201884253
"BANNER, BETTY ROSS T",NORTHSTAR,0.0013458950201884253
AMERICAN EAGLE III,HULK,0.0013458950201884253
"BANNER, BETTY ROSS T",NIGHTHAWK II,0.0013458950201884253
"JAMESON, COL. JOHN ",THING,0.0013458950201884253
"LANG, CASSANDRA CASS",VISION ,0.0013458950201884253
"JAMESON, COL. JOHN ","SUMMERS, NATHAN CHRI",0.0013458950201884253
"JAMESON, COL. JOHN ",STARFOX,0.0013458950201884253
"BANNER, BETTY ROSS T",MULTIPLE MAN,0.0013458950201884253
"JAMESON, COL. JOHN ","STACY, JILL",0.0013458950201884253
AMERICAN EAGLE III,ICEMAN,0.0013458950201884253
"FURY, COL. NICHOLAS ","STANKOWICZ, FABIAN",0.0013458950201884253
LONGSHOT,SCRAMBLER,0.0013458950201884253
APOLLO [GREEK GOD],FRIGGA,0.0013458950201884253
"JAMESON, J. JONAH",PURPLE MAN,0.0013458950201884253
TAI II,TAROT,0.0013458950201884253
"FURY, COL. NICHOLAS ",RINTRAH,0.0013458950201884253
"ALRAUNE, MARLENE",THING,0.0013458950201884253
UATU,ZEUS,0.0013458950201884253
"FURY, COL. NICHOLAS ",ROCK,0.0013458950201884253
"ALRAUNE, MARLENE","WATSON-PARKER, MARY ",0.0013458950201884253
"ALRAUNE, MARLENE",WEREWOLF BY NIGHT,0.0013458950201884253
"BANNER, BETTY ROSS T",TIMBERIUS,0.0013458950201884253
"FURY, COL. NICHOLAS ","ROM, SPACEKNIGHT",0.0013458950201884253
"JAMESON, J. JONAH",PRINCESS PYTHON,0.0013458950201884253
TAI II,TERRAX II,0.0013458950201884253
TAI II,THING,0.0013458950201884253
"JAMESON, J. JONAH",PILEDRIVER II,0.0013458950201884253
"LANE, LOIS",SUNSPOT,0.0013458950201884253
UATU,"ZARRKO, ARTHUR",0.0013458950201884253
APOLLO [GREEK GOD],LOKI [ASGARDIAN],0.0013458950201884253
ARCLIGHT,"JAMESON, COL. JOHN ",0.0013458950201884253
UATU,ZABU,0.0013458950201884253
"BANNER, BETTY ROSS T",TEXAS TWISTER,0.0013458950201884253
"BANNER, BETTY ROSS T",SUPER SKRULL,0.0013458950201884253
"JAMESON, J. JONAH",PALADIN,0.0013458950201884253
UATU,X-MAN,0.0013458950201884253
HOGUN [ASGARDIAN],WILDSIDE,0.0013458950201884253
"FURY, COL. NICHOLAS ",RINGMASTER,0.0013458950201884253
"FURY, COL. NICHOLAS ","RICHARDS, FRANKLIN B",0.0013458950201884253
"LANG, CASSANDRA CASS",SHE-HULK,0.0013458950201884253
"JAMESON, J. JONAH",PYRO,0.0013458950201884253
APOLLO [GREEK GOD],PLUTO [OLYMPIAN],0.0013458950201884253
"FURY, COL. NICHOLAS ",PLANTMAN,0.0013458950201884253
"FURY, COL. NICHOLAS ",POLARIS,0.0013458950201884253
HELA [ASGARDIAN],ROGUE ,0.0013458950201884253
"LANE, LOIS",SHE-HULK,0.0013458950201884253
"FURY, COL. NICHOLAS ",POWER MAN,0.0013458950201884253
APOLLO [GREEK GOD],ODIN [ASGARDIAN],0.0013458950201884253
HELA [ASGARDIAN],QUASAR III,0.0013458950201884253
"BANNER, BETTY ROSS T",WARLOCK II,0.0013458950201884253
"BANNER, BETTY ROSS T",VOLSTAGG,0.0013458950201884253
"FURY, COL. NICHOLAS ",PUPPET MASTER,0.0013458950201884253
"JAMESON, J. JONAH",REDWING,0.0013458950201884253
"JAMESON, J. JONAH",RED SKULL,0.0013458950201884253
"BANNER, BETTY ROSS T",VANGUARD,0.0013458950201884253
"BANNER, BETTY ROSS T",URSA MAJOR,0.0013458950201884253
"LANE, LOIS",SPIDER-MAN,0.0013458950201884253
"ALRAUNE, MARLENE",SILVER SABLE,0.0013458950201884253
"MACTAGGERT, MOIRA KI",THRENODY,0.0013458950201884253
"JAMESON, J. JONAH","QUARTERMAIN, CLAY",0.0013458950201884253
"BANNER, BETTY ROSS T",UATU,0.0013458950201884253
SUB-MARINER,YELLOWJACKET II,0.0013458950201884253
MASTERMIND,VIPER II,0.0013458950201884253
"BANNER, BETTY ROSS T",TRITON,0.0013458950201884253
HOGUN [ASGARDIAN],WOLVERINE,0.0013458950201884253
HELA [ASGARDIAN],MOONDRAGON,0.0013458950201884253
"LANE, LOIS",WARLOCK III,0.0013458950201884253
"FURY, COL. NICHOLAS ",SANDMAN,0.0013458950201884253
"LANG, CASSANDRA CASS",MOONSTONE II,0.0013458950201884253
HOLOCAUST,ICEMAN,0.0013458950201884253
"JAMESON, J. JONAH",MODOK,0.0013458950201884253
SPIDER-MAN,"SUMMERS, MADELYNE MA",0.0013458950201884253
AMERICAN EAGLE III,BLACK PANTHER,0.0013458950201884253
"FURY, COL. NICHOLAS ","SIKORSKY, RAYMOND",0.0013458950201884253
"JAMESON, J. JONAH",MISTER HYDE,0.0013458950201884253
"JAMESON, J. JONAH",MINERVA [KREE],0.0013458950201884253
"JAMESON, J. JONAH",MICROCHIP,0.0013458950201884253
"LANG, CASSANDRA CASS",POWER MAN,0.0013458950201884253
"JAMESON, J. JONAH","MERRYWEATHER, IRENE",0.0013458950201884253
SPIDER-MAN,SUNDER,0.0013458950201884253
"FURY, COL. NICHOLAS ",SIRYN,0.0013458950201884253
LONGSHOT,SPIDER-MAN,0.0013458950201884253
"BANNER, BETTY ROSS T",SHOOTING STAR,0.0013458950201884253
"LANG, CASSANDRA CASS",PSI-LORD,0.0013458950201884253
"JAMESON, J. JONAH",MEDUSA,0.0013458950201884253
"JAMESON, J. JONAH",MARROW,0.0013458950201884253
HELA [ASGARDIAN],MAGIK,0.0013458950201884253
LONGSHOT,SHE-HULK,0.0013458950201884253
"FURY, COL. NICHOLAS ","SOUTHERN, CANDY",0.0013458950201884253
MASTERMIND,SENTINELS,0.0013458950201884253
"LANG, CASSANDRA CASS",SCREAMING MIMI,0.0013458950201884253
MASTERMIND,SUB-MARINER,0.0013458950201884253
SPIDER-MAN,STUNT-MASTER,0.0013458950201884253
UATU,"WINGFOOT, WYATT",0.0013458950201884253
"FURY, COL. NICHOLAS ",SCORPION,0.0013458950201884253
"LANE, LOIS",WOLFSBANE,0.0013458950201884253
"FURY, COL. NICHOLAS ",SASQUATCH,0.0013458950201884253
HOGUN [ASGARDIAN],WONDER MAN,0.0013458950201884253
"JAMESON, J. JONAH",NOVA,0.0013458950201884253
HELA [ASGARDIAN],MOCKINGBIRD,0.0013458950201884253
"FURY, COL. NICHOLAS ","SAXON, STARR",0.0013458950201884253
"FURY, COL. NICHOLAS ",SCARECROW,0.0013458950201884253
"BANNER, BETTY ROSS T",STRONG GUY,0.0013458950201884253
"JAMESON, J. JONAH",NORTHSTAR,0.0013458950201884253
"FURY, COL. NICHOLAS ",SCHEMER,0.0013458950201884253
ARCLIGHT,LEECH,0.0013458950201884253
"FURY, COL. NICHOLAS ",SHATTERSTAR II,0.0013458950201884253
"JAMESON, J. JONAH",NITRO,0.0013458950201884253
"FURY, COL. NICHOLAS ",SENTINELS,0.0013458950201884253
SUB-MARINER,X-MAN,0.0013458950201884253
HELA [ASGARDIAN],"MASTERSON, KEVIN",0.0013458950201884253
HOGUN [ASGARDIAN],ZERO,0.0013458950201884253
"JAMESON, J. JONAH",N'ASTIRH,0.0013458950201884253
"JAMESON, J. JONAH",MYSTIQUE,0.0013458950201884253
"FURY, COL. NICHOLAS ",SHAMAN,0.0013458950201884253
UATU,WOLFSBANE,0.0013458950201884253
"LANG, CASSANDRA CASS",MEDUSA,0.0013458950201884253
TYRANNUS,VIPER II,0.0013458950201884253
TYRANNUS,VASHTI,0.0013458950201884253
HOGUN [ASGARDIAN],TITANIUM MAN,0.0013458950201884253
AMERICAN EAGLE III,TIGRA,0.0013458950201884253
HEIMDALL [ASGARDIAN],SPIDER-MAN,0.0013458950201884253
TURBO II (A),WHITE QUEEN,0.0013458950201884253
"LE FEY, MORGAN",TIMBERIUS,0.0013458950201884253
"TALBOT, GLENN",URSA MAJOR,0.0013458950201884253
"JACKSON, ANDREW JOCK",SHADOWCAT,0.0013458950201884253
HOWARD THE DUCK,WHITE QUEEN,0.0013458950201884253
AMERICAN EAGLE III,URSA MAJOR,0.0013458950201884253
"TALBOT, GLENN",VANGUARD,0.0013458950201884253
"BANNER, BETTY ROSS T",ELYSIUS,0.0013458950201884253
ARCLIGHT,SUPER SABRE,0.0013458950201884253
"HUDSON, HEATHER",HUMAN TORCH DOPPELGA,0.0013458950201884253
"HUDSON, HEATHER","HUNTER, STEVIE",0.0013458950201884253
"JACKSON, ANDREW JOCK",PHOENIX III,0.0013458950201884253
HEIMDALL [ASGARDIAN],SERSI,0.0013458950201884253
GALACTUS,"JACKSON, STEVE",0.0013458950201884253
"LE FEY, MORGAN",VIBRAXAS,0.0013458950201884253
GALACTUS,"JAMESON, J. JONAH",0.0013458950201884253
GALACTUS,"JARVIS, EDWIN ",0.0013458950201884253
GALACTUS,JUSTICE II,0.0013458950201884253
GALACTUS,KARNAK [INHUMAN],0.0013458950201884253
GALACTUS,KARNILLA [ASGARDIAN],0.0013458950201884253
"JACKSON, ANDREW JOCK",NIGHTCRAWLER,0.0013458950201884253
HEIMDALL [ASGARDIAN],SCARLET WITCH,0.0013458950201884253
HOWARD THE DUCK,SYNCH,0.0013458950201884253
LOKI [ASGARDIAN],WOLFSBANE,0.0013458950201884253
MASTER MOLD II,QUICKSILVER,0.0013458950201884253
AMERICAN EAGLE III,THOR,0.0013458950201884253
"JACKSON, CURTISS","TALBOT, GLENN",0.0013458950201884253
LONGSHOT,LYJA LAZERFIST [SKRU,0.0013458950201884253
HOWARD THE DUCK,HUSK,0.0013458950201884253
GAFF,SHE-HULK,0.0013458950201884253
"JACKSON, CURTISS",SHROUD,0.0013458950201884253
GAFF,"TALBOT, GLENN",0.0013458950201884253
AMERICAN EAGLE III,STORM,0.0013458950201884253
MASTER MOLD II,"PIERCE, DONALD",0.0013458950201884253
AMERICAN EAGLE III,SUB-MARINER,0.0013458950201884253
MASTER MOLD II,PENANCE,0.0013458950201884253
"BANNER, BETTY ROSS T",HIGH EVOLUTIONARY,0.0013458950201884253
"BANNER, BETTY ROSS T",HELA [ASGARDIAN],0.0013458950201884253
GALACTUS,GAMBIT DOPPELGANGER,0.0013458950201884253
HOWARD THE DUCK,M,0.0013458950201884253
GALACTUS,GHOST RIDER III,0.0013458950201884253
AMERICAN EAGLE III,SUNFIRE,0.0013458950201884253
"TALBOT, GLENN",TIMBERIUS,0.0013458950201884253
HOWARD THE DUCK,MASTER MOLD II,0.0013458950201884253
GALACTUS,GUARDIAN,0.0013458950201884253
TURBO II (A),WONDER MAN,0.0013458950201884253
"BANNER, BETTY ROSS T",GORGON [INHUMAN],0.0013458950201884253
"BANNER, BETTY ROSS T",GARGOYLE II,0.0013458950201884253
SPIDER-MAN,THUG,0.0013458950201884253
SUB-MARINER,"WHITMAN, DEBRA",0.0013458950201884253
MAD DOG,NIGHTHAWK II,0.0013458950201884253
"JACKSON, ANDREW JOCK",MEGGAN,0.0013458950201884253
"TALBOT, GLENN",VISION ,0.0013458950201884253
JACKAL,SPEEDBALL II,0.0013458950201884253
GALACTUS,MEGGAN,0.0013458950201884253
LEADER,MACHINE MAN,0.0013458950201884253
